ID Ally,Saldo_vencido,Dias_de_atraso,Campo 2,Segundos,Voz,Dia_Semana,Rango_Hora,Llamada_Contestada,Promesa_de_Pago,Intensidad,Prompt,Tipificaciones,date
433433338397,1478.48,73,Vencida_Agencia,3,Santiago,2. Martes,4. Noche,1,0,Normal,Alto,2. Usuario colgo la llamada,28/01/2025
433433338340,4054.21,60,Vencido,,Santiago,2. Martes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,28/01/2025
433433338674,2458.22,46,Vencido,12,Santiago,2. Martes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,28/01/2025
433433338999,4725.62,63,Vencida_Agencia,,Santiago,2. Martes,4. Noche,1,0,Normal,Alto,2. Usuario colgo la llamada,28/01/2025
433433338061,2028.04,28,Vencido,,Santiago,2. Martes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,28/01/2025
433433339339,1108.86,70,Vencido,8,Santiago,2. Martes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,28/01/2025
433433338613,1485.82,46,Vencido,5,Santiago,2. Martes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,28/01/2025
433433338674,2458.22,46,Vencido,13,Santiago,2. Martes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,28/01/2025
433433335014,2875.4,83,Vencida_Agencia,4,Renato,1. Lunes,3. Tarde,1,0,Normal,Alto,2. Usuario colgo la llamada,27/01/2025
433433335121,5601.12,70,Vencida_Agencia,2,Renato,1. Lunes,3. Tarde,1,0,Normal,Alto,2. Usuario colgo la llamada,27/01/2025
433433336412,1769.51,74,Vencida_Agencia,68,Renato,1. Lunes,3. Tarde,1,0,Normal,Alto,5. Otro,27/01/2025
433433337326,4068.61,73,Vencida_Agencia,55,Renato,1. Lunes,3. Tarde,1,0,Normal,Alto,2. Usuario colgo la llamada,27/01/2025
433433337085,924,73,Vencida_Agencia,3,Renato,1. Lunes,3. Tarde,1,0,Normal,Alto,2. Usuario colgo la llamada,27/01/2025
433433338356,3667.55,66,Vencida_Agencia,13,Renato,1. Lunes,3. Tarde,1,0,Normal,Alto,2. Usuario colgo la llamada,27/01/2025
433433338083,397.31,7,Reactivo,104,Renato,1. Lunes,3. Tarde,1,1,Intenso,Default,1. Promesa de pago,27/01/2025
433433338125,667.85,16,Retrasado,4,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433338061,2028.04,28,Vencido,,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433338693,3010.27,77,Vencido,3,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433334791,593.84,29,Vencido,64,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,5. Otro,27/01/2025
433433338898,1293.68,56,Vencido,13,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433335488,3403.24,64,Vencido,4,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433333171,2116.01,46,Vencido,8,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433339776,2637.48,29,Vencido,12,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433338674,2458.22,46,Vencido,1,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
433433338520,39698.83,86,Vencido,14,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,5. Otro,27/01/2025
433433339145,1693.25,29,Vencido,6,Renato,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,27/01/2025
33433333651,3589.54,5,Vencido,41,Laura,1. Lunes,3. Tarde,1,0,Intenso,Activacion,2. Usuario colgo la llamada,27/01/2025
33433333651,3589.54,5,Vencido,7,Laura,1. Lunes,3. Tarde,1,0,Intenso,Activacion,2. Usuario colgo la llamada,27/01/2025
33433333651,3589.54,5,Vencido,139,Renato,1. Lunes,2. Mediodia,1,1,Intenso,Alto,1. Promesa de pago,27/01/2025
433433336637,1441.76,23,Vencido,,,4. Jueves,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,01/02/2025
433433338674,1386.14,23,Vencido,,,4. Jueves,4. Noche,1,0,Intenso,Default,2. Usuario colgo la llamada,01/02/2025
433433338905,325.25,7,Reactivo,,,4. Jueves,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,01/02/2025
433433339444,4416.97,37,Vencido,,,4. Jueves,1. Mañana,1,0,Intenso,Default,2. Usuario colgo la llamada,01/02/2025
433433339444,4416.97,37,Vencido,,,4. Jueves,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,01/02/2025
433433339444,4416.97,37,Vencido,,,4. Jueves,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,01/02/2025
433433339720,346.44,6,Reactivo,,,4. Jueves,3. Tarde,1,0,Normal,Default,5. Otro,01/02/2025
433433339720,346.44,6,Reactivo,,,4. Jueves,4. Noche,1,1,Normal,Default,1. Promesa de pago,01/02/2025
433433339867,2137.16,40,Vencido,,,4. Jueves,3. Tarde,1,1,Intenso,Default,1. Promesa de pago,01/02/2025
433433339867,2137.16,40,Vencido,,,4. Jueves,4. Noche,1,0,Intenso,Default,2. Usuario colgo la llamada,01/02/2025
433433339818,1056.15,22,Vencido,,,4. Jueves,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,01/02/2025
433433333596,453,6,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433334366,226.86,4,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433334021,204.33,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,4. Cliente Ya Pago,03/01/2025
433433336820,1338.47,3,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433336820,1338.47,3,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,4. Cliente Ya Pago,03/01/2025
433433336188,624.12,6,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,5. Otro,03/01/2025
433433337659,515.98,6,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433337659,515.98,6,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433337868,1031.13,1,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433338591,715.42,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433338701,2288.6,37,Vencido,,,5. Viernes,2. Mediodia,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433338701,2288.6,37,Vencido,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433338898,1147.67,33,Vencido,,,5. Viernes,2. Mediodia,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433338905,325.25,7,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433338083,26.54,7,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,5. Otro,03/01/2025
433433339444,4416.97,37,Vencido,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339544,499.48,6,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433339563,153.59,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339572,196.84,1,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433339520,298.17,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339649,2197.07,37,Vencido,,,5. Viernes,2. Mediodia,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339936,292.2,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,4. Cliente Ya Pago,03/01/2025
433433339936,292.2,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,4. Cliente Ya Pago,03/01/2025
433433339916,300.68,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339081,292.82,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339081,292.82,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,4. Cliente Ya Pago,03/01/2025
433433339163,887.88,1,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433339250,45,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,4. Cliente Ya Pago,03/01/2025
433433339250,45,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339222,312.14,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433330485,358.06,6,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433330485,358.06,6,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433338154,357.13,6,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339544,499.48,6,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339936,292.2,1,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433339250,45,1,Reactivo,,,5. Viernes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,03/01/2025
433433339222,312.14,1,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433330485,358.06,6,Reactivo,,,5. Viernes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,03/01/2025
433433333596,453,6,Reactivo,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433333596,453,6,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433333166,826.45,5,Reactivo,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433334366,226.86,4,Reactivo,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433334366,226.86,4,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433334530,1148.26,4,Reactivo,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433334530,1148.26,4,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,5. Otro,06/01/2025
433433337659,515.98,6,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433338774,596.77,6,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433338831,356.88,6,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,5. Otro,06/01/2025
433433338014,409.5,6,Reactivo,,,1. Lunes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,06/01/2025
433433339431,1436.72,28,Vencido,,,1. Lunes,1. Mañana,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433339045,847.58,4,Reactivo,,,1. Lunes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,06/01/2025
433433339045,847.58,4,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433339135,571.72,4,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,5. Otro,06/01/2025
433433339145,476.38,6,Reactivo,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433330485,358.06,6,Reactivo,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433334530,1148.26,4,Reactivo,,,1. Lunes,4. Noche,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433337085,924,73,Vencida_Agencia,,Cecilio,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,06/01/2025
433433338397,1478.48,73,Vencida_Agencia,,Cecilio,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,06/01/2025
433433338448,5932.04,80,Vencida_Agencia,,Cecilio,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,06/01/2025
433433338674,1386.14,23,Vencido,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433338698,3850.67,66,Vencida_Agencia,,Cecilio,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,06/01/2025
433433338752,4609.09,67,Vencida_Agencia,,Cecilio,1. Lunes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,06/01/2025
433433338701,2288.6,37,Vencido,,,1. Lunes,1. Mañana,1,0,Normal,Default,5. Otro,06/01/2025
433433338993,2291.22,12,Retrasado,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433338126,1398.97,23,Vencido,,,1. Lunes,3. Tarde,1,0,Normal,Default,2. Usuario colgo la llamada,06/01/2025
433433339145,476.38,6,Reactivo,,,1. Lunes,3. Tarde,1,1,Normal,Default,1. Promesa de pago,06/01/2025
433433333390,9380.08,201,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433333319,23764.61,126,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433333319,23764.61,126,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433333453,3739.99,97,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433333552,4163.46,126,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433333796,3482.82,112,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433334490,531.59,97,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433334735,4449.17,101,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433334714,1726.2,56,Vencido,,,2. Martes,1. Mañana,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433334975,3934.48,126,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335364,2083.2,126,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,5. Otro,07/01/2025
433433335488,3147.67,40,Vencido,,,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335631,2316.23,52,Vencido,,,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335631,2316.23,52,Vencido,,,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335669,47104.21,96,Vencida_Grupal,,Cecilio,2. Martes,2. Mediodia,1,0,,,2. Usuario colgo la llamada,07/01/2025
433433335743,41374.68,89,Vencida_Grupal,,Cecilio,2. Martes,2. Mediodia,1,1,,,1. Promesa de pago,07/01/2025
433433335750,93876.05,109,Vencida_Grupal,,Cecilio,2. Martes,2. Mediodia,1,0,,,2. Usuario colgo la llamada,07/01/2025
433433335763,1831.68,111,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335719,1831.68,108,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335723,2539.53,83,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,1,Intenso,Default,1. Promesa de pago,07/01/2025
433433335197,3924.52,66,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,5. Otro,07/01/2025
433433336637,1441.76,23,Vencido,,,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433337707,915.84,87,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433337085,924,73,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338397,1478.48,73,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338693,2686.48,52,Vencido,,,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338701,2288.6,37,Vencido,,,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433339844,920.39,23,Vencido,,,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433339867,2137.16,40,Vencido,,,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433333453,3739.99,97,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433334332,3533.45,66,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433334490,531.59,97,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,5. Otro,07/01/2025
433433334554,2843.05,70,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433334735,4449.17,101,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,1,Intenso,Default,1. Promesa de pago,07/01/2025
433433334735,4449.17,101,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,1,Intenso,Default,1. Promesa de pago,07/01/2025
433433334739,4166.4,126,Vencida_Agencia,,Cecilio,2. Martes,4. Noche,1,1,Intenso,Default,1. Promesa de pago,07/01/2025
433433334755,4166.4,126,Vencida_Agencia,,Cecilio,2. Martes,4. Noche,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335365,2083.2,126,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,1,Intenso,Default,1. Promesa de pago,07/01/2025
433433335488,3147.67,40,Vencido,,,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335669,47104.21,96,Vencida_Grupal,,Cecilio,2. Martes,2. Mediodia,1,0,,,2. Usuario colgo la llamada,07/01/2025
433433335669,47104.21,96,Vencida_Grupal,,Cecilio,2. Martes,3. Tarde,1,0,,,2. Usuario colgo la llamada,07/01/2025
433433335739,3060.63,96,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335739,3060.63,96,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335763,1831.68,111,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335706,2152.15,87,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433335723,2539.53,83,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,1,Intenso,Default,1. Promesa de pago,07/01/2025
433433335237,55336.37,95,Vencida_Grupal,,Cecilio,2. Martes,2. Mediodia,1,0,,,5. Otro,07/01/2025
433433336321,1728.32,66,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,4. Cliente Ya Pago,07/01/2025
433433336321,1728.32,66,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433336412,1769.51,74,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433336637,1441.76,23,Vencido,,,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433336280,730.66,91,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433337659,515.98,6,Reactivo,,,2. Martes,4. Noche,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433337085,924,73,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433337085,924,73,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338356,3667.55,66,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338397,1478.48,73,Vencida_Agencia,,Cecilio,2. Martes,2. Mediodia,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338397,1478.48,73,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338674,1386.14,23,Vencido,,,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338674,1386.14,23,Vencido,,,2. Martes,4. Noche,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338698,3850.67,66,Vencida_Agencia,,Cecilio,2. Martes,3. Tarde,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
433433338701,2288.6,37,Vencido,,,2. Martes,1. Mañana,1,0,Intenso,Default,2. Usuario colgo la llamada,07/01/2025
